,Validity,hydralic_efficiency(-),Hemolysis_ratio(-),gap_width(mm),volute_constructor_parameter(-),volsp,outer_disk_radius(mm),inner_disk_radius(mm)
1015,1,0.4569889733724481,3.586266938e-07,0.4206984398512679,0.2187234007439305,1.7363908027601755,25.0,5.0
1016,1,0.4887244562808337,2.956194631e-07,0.4034388776202332,0.1677829289433814,1.9102262114527664,25.0,5.0
1017,1,0.3954724250049699,2.791749367e-07,0.7699922427985257,0.2002964371427774,1.9673300320885985,25.0,5.0
1018,1,0.4908335797108545,2.919693269e-07,0.4000344393121184,0.1683432934067366,1.9435495854158216,25.0,5.0
1019,1,0.3888186687154221,3.082381283e-07,0.770766745810853,0.25583856716014,1.9673300320885985,25.0,5.0
1020,1,0.3973757898862058,3.134820005e-07,0.7441105153012373,0.248507729807513,1.948402008350249,25.0,5.0
1021,1,0.4538854701656935,3.684940891e-07,0.4768553929328521,0.2158977427511563,1.7264023020952937,25.0,5.0
1022,1,0.4820433039221017,3.066900147e-07,0.4355676949946465,0.1760729685519936,1.855836657477792,25.0,5.0
1023,1,0.4844405474036286,3.018746244e-07,0.4355676949946465,0.1760729685519936,1.919402101026766,25.0,5.0
1024,1,0.3920867590838695,2.754807356e-07,0.7779066871100385,0.1940706717756587,1.9283968866770609,25.0,5.0
1025,1,0.4789867658397193,2.890759995e-07,0.4594145686741594,0.1683432934067366,1.8811964053536867,25.0,5.0
1026,1,0.3900361366844772,2.772336129e-07,0.775848677960479,0.2183572275893187,1.8544660928925527,25.0,5.0
1027,1,0.4443531998440315,3.504387321e-07,0.5422697307192937,0.217878507751104,1.909887467511289,25.0,5.0
1028,0,0.0,0.0,0.409079736745703,0.0550764621872496,1.8454555566446027,25.0,5.0
1029,1,0.4826136266072168,2.916079263e-07,0.4540108819850352,0.181042021135862,1.977593171642164,25.0,5.0
1030,1,0.4748798187949771,2.916519642e-07,0.4731119861606533,0.1677497114379332,1.8594233021218696,25.0,5.0
1031,1,0.4890481440004103,3.171834357e-07,0.4196513591248478,0.1639150749604194,1.6318481833881948,25.0,5.0
1032,0,0.0,0.0,0.4002867365323625,0.1694744453898157,1.8885899383686475,25.0,5.0
1033,1,0.4001411669602748,2.880742113e-07,0.7527876412575183,0.2069276792780422,1.7910832242778905,25.0,5.0
1034,1,0.4913317694051243,3.064813775e-07,0.4021237855779288,0.1678440201068633,1.8160649253547445,25.0,5.0
1035,0,0.0,0.0,0.4019025721048892,0.1692700026593944,1.8340278356546391,25.0,5.0
1036,1,0.4731932629087637,3.226138935e-07,0.4030413333815239,0.2000753846102415,1.9834427279014155,25.0,5.0
1037,1,0.3918656431762381,2.765070981e-07,0.7776694301690265,0.2126201336020382,1.8861991937603264,25.0,5.0
1038,1,0.3997590231781932,2.852315394e-07,0.7553550551818754,0.2325492582324978,1.8813558450012768,25.0,5.0
1039,1,0.4010926360362725,2.793470965e-07,0.7553550551818754,0.1975780643989815,1.969456937206273,25.0,5.0
