,Validity,hydralic_efficiency(-),Hemolysis_ratio(-),gap_width(mm),inner_disk_radius(mm),outer_disk_radius(mm),volute_constructor_parameter(-),volsp
690,1,0.4480318591022922,2.097730393e-07,0.8765533731499008,10.864443804131593,44.739934970240704,0.1661204958735023,1.916803041356958
691,1,0.4325103773527934,2.420554214e-07,0.8884021565617312,8.308423466556189,48.105963363483006,0.164296875,1.12421875
692,0,0.0,0.0,0.4372843278989664,7.370475045731989,42.85049500198525,0.0869672049068306,1.9606401674728569
693,1,0.4386398472330643,2.38326634e-07,0.7122179134931551,9.60708329261826,45.17182810603965,0.1839526795507966,1.4065440540005518
694,1,0.4917652516842034,3.019005096e-07,0.5253433366296122,7.8877395023817956,45.92230453711048,0.132587561170091,0.3361856379192703
695,1,0.4488781144173657,2.127931964e-07,0.8932052740039014,11.026851276845177,43.71633495648346,0.1609982812625887,1.897864785048336
696,1,0.4588135036743235,2.517449407e-07,0.6404060645232552,10.998825352812537,45.16552332706689,0.164296875,1.037904041739292
697,1,0.4856177214270151,2.359283853e-07,0.4231424088021772,9.543615795378654,48.40238896585151,0.1619350597962625,1.931017086062724
698,1,0.5011581839489551,3.761983072e-07,0.402231164849028,7.370475045731989,42.85049500198525,0.086737880280632,0.2800636120979377
699,1,0.5368396279995121,1.722286952e-07,0.5245214337573497,7.468439492910511,43.98951677169736,0.1210887740250866,1.9845563360160317
700,1,0.398350719575956,3.619923184e-07,0.5795288544147462,8.147717793034332,44.739934970240704,0.2058421213920651,0.5732310342221046
701,1,0.5141843172247825,2.507624058e-07,0.4022753588519035,7.3814364566627075,42.85049500198525,0.086737880280632,1.863535993627178
702,1,0.4878137681006569,2.124682956e-07,0.5764137800175704,7.370475045731989,43.112873950725465,0.1628245678668659,1.9581681589776825
703,1,0.4615951584002444,2.411487074e-07,0.5884785853494983,8.17404191787471,39.943210775218,0.161992308170838,0.8879920652547659
704,1,0.4390609432209954,4.13982591e-07,0.4916037117562401,9.26060444417236,32.60167784434078,0.0723776938005425,1.9997200821044472
705,1,0.4703698176419103,2.588690183e-07,0.5001506283734348,14.535130202826599,49.5825293678976,0.1541681135507438,1.189189815147044
706,1,0.3550392270111001,3.486478953e-07,0.8943323017899516,10.894472556627129,45.645426192303795,0.2523967979773969,1.9104190831472805
707,1,0.4426371442451032,1.977412999e-07,0.918342547570164,7.628966074407629,49.53586242238259,0.1642665102120329,1.7675383662249335
708,1,0.5233877161640634,1.811384805e-07,0.5215121322906169,10.199950746854473,44.51330321546256,0.1289291203454113,1.9142501102335912
709,1,0.4537644427478018,2.264242021e-07,0.6837681191424303,8.12294480984059,42.85502535186563,0.1839526795507966,1.770766751020454
710,1,0.4719262068804061,2.222054699e-07,0.5875411291725908,7.370475045731989,43.112873950725465,0.1628245678668659,0.9710473552910236
711,1,0.5062780917019933,3.740241039e-07,0.5254903274271758,7.468439492910511,43.98951677169736,0.1132479293422227,0.3361856379192703
712,1,0.4639532527596938,3.313790305e-07,0.5794976060296756,10.768304303115997,39.772701255510576,0.1637073158828091,0.3836058798650052
713,1,0.5353228993797468,1.710077757e-07,0.5234192796663618,8.103424379606684,44.00505771290227,0.1160054580701745,1.9105947682285196
714,1,0.4509117194959019,2.097367421e-07,0.8462921140230234,8.150948093757451,39.97775279302832,0.1721547489305093,1.94815059381322
715,1,0.43929054293989,2.182205972e-07,0.8462921140230234,8.17404191787471,39.80900433151952,0.188393762211001,1.9734606754573127
716,1,0.457034960948246,2.585686824e-07,0.5841564822573247,14.790366735340461,43.112873950725465,0.1628210175774494,1.1513623323753497
717,1,0.4850927736034262,2.081476551e-07,0.5770089575006699,7.012346436893388,44.701961579206625,0.1617407716673588,1.9833817222424688
718,1,0.5052370883280375,2.582396858e-07,0.4774497302513439,7.293384190606471,42.85049500198525,0.086737880280632,1.9587466282114967
719,1,0.4452710260618991,2.106407031e-07,0.9192051220269144,10.590601353063027,44.05454443371647,0.164296875,1.915858256173776
720,1,0.389851187118041,4.31056734e-07,0.8462921140230234,8.17404191787471,39.80900433151952,0.0871713513537382,1.936286981968328
721,1,0.4636650040784823,2.689097209e-07,0.4360880644140307,9.148368344855449,43.61784163437007,0.1881881670226695,1.9587466282114967
722,1,0.4486093367950609,4.376998352e-07,0.464710358568328,9.611308328376182,45.03521759463722,0.0558672218273115,1.4804596681922737
723,1,0.4623265570795606,1.983659973e-07,0.852780723973771,10.779384289691857,49.86452615438574,0.1393828289346463,1.8465554716507817
724,1,0.4736726193546183,2.091021769e-07,0.5773512361944779,8.17404191787471,48.33805145549391,0.1607641169097789,1.6295749415748308
725,1,0.5170167023242523,2.166158625e-07,0.4836030169033687,7.518237351985181,39.15389813691814,0.1112744378713901,1.9705305954408023
726,1,0.4642979294002743,1.802608044e-07,0.7092300125915929,8.178709865990779,43.991340876117555,0.1646643639583403,1.9667820868575068
727,0,0.0,0.0,0.5254903274271758,7.438896696206797,45.15790324001303,0.1208340362139427,0.4076573683615892
728,1,0.4927036121730194,3.174247516e-07,0.437267697139309,14.5890785553423,39.13287720045676,0.0855366993975518,1.9587466282114967
729,1,0.5321161680159188,2.151302278e-07,0.4302845291897212,14.313124076830931,42.83098582541276,0.1285524818881788,1.9711652383163811
730,1,0.4555281688908535,2.521200751e-07,0.7050171524724336,11.015625,44.90000599529267,0.164296875,1.090375962973852
731,1,0.5099834362491298,2.768703918e-07,0.437267697139309,10.980053486081514,42.85049500198525,0.0852833165926454,1.8555237240021432
732,1,0.4811138730264937,2.494901614e-07,0.5673920543202989,9.34163962369356,32.60167784434078,0.1765422186858397,1.9984897986390855
733,1,0.4441964600579859,1.908474673e-07,0.8932052740039014,7.342349662377472,49.5189638316798,0.164296875,1.9706987111469472
734,1,0.4863195415114319,2.035255592e-07,0.5773512361944779,8.17404191787471,42.84639065641709,0.161992308170838,1.9895248405511972
735,1,0.5065494495364267,2.610042636e-07,0.4360880644140307,8.156022026858745,39.93412340010761,0.0869657561608438,1.9587466282114967
736,0,0.0,0.0,0.5114196335980623,11.42641457110424,39.69338426105714,0.1210995564378813,0.3286141189806985
737,1,0.4568268044859863,2.452389026e-07,0.6449578932724301,11.015625,46.91692256353447,0.164296875,1.1406131557638477
738,1,0.4462269869829722,2.17961672e-07,0.8765533731499008,10.463374809292649,39.97578178971687,0.1661204958735023,1.9744204913335408
739,1,0.5268364550127858,1.785838843e-07,0.5179343169141033,8.121999141260854,44.78459138372144,0.1289291203454113,1.9476309344412928
740,1,0.4493036762100445,2.090940637e-07,0.8932052740039014,11.026851276845177,44.69448937682584,0.1610356956206192,1.897864785048336
741,1,0.4899491125663504,2.17693069e-07,0.5775735490664253,10.768304303115997,40.076862529961446,0.161818105457946,1.9217068718625865
742,1,0.5211872501372309,2.251173051e-07,0.437267697139309,7.1981017689582245,44.913381754358745,0.086737880280632,1.9587466282114967
743,1,0.4917303314592686,2.28081848e-07,0.5174147325210854,11.20783696741939,42.83730328130672,0.1617254282167679,1.9587466282114967
744,1,0.5026060973433628,3.035733494e-07,0.437267697139309,14.619763195587847,42.85049500198525,0.0852833165926454,1.8555237240021432
745,1,0.5157390399513824,2.533238482e-07,0.437267697139309,10.948266619460803,42.83748867717936,0.0867438867494607,1.9587466282114967
746,1,0.4487364476100752,2.098098784e-07,0.8765533731499008,10.864443804131593,43.78351811136055,0.1661204958735023,1.9355537567408208
747,1,0.4511986595359261,2.109236864e-07,0.8462921140230234,8.17404191787471,39.97775279302832,0.1721547489305093,1.9175362665844644
748,1,0.4488781144173657,2.127931964e-07,0.8932052740039014,11.026851276845177,43.71633495648346,0.1609982812625887,1.897864785048336
749,1,0.5073358979480407,2.199435322e-07,0.4384499528640813,7.371107222147822,45.55660732759733,0.1349770397974548,1.12421875
750,1,0.4741838981855157,3.18270902e-07,0.4287905666342822,8.114982223421638,44.7448778617776,0.060709686552286,1.9196224434391724
751,1,0.4465676551591332,2.096077037e-07,0.8891360043539169,11.043251422527415,43.702710492833056,0.1679079611405468,1.9197335582074735
752,1,0.5448817452725331,1.763204648e-07,0.4701343817064147,8.424718128224498,42.892855863036594,0.1189992691761556,1.99414382778003
753,1,0.4394896880823554,2.211957408e-07,0.8440063006887247,8.167639935961345,43.88528264344554,0.1789779305491224,1.628301773388963
754,1,0.4399383695024583,2.171963893e-07,0.8462921140230234,8.18317856871949,39.81291663004493,0.1880680832722395,1.936286981968328
755,1,0.4575375186853473,2.166924445e-07,0.7920689754411432,11.006488349155862,39.90502682164649,0.1646225539387614,1.8796347065862375
756,1,0.4918358009605038,2.515747102e-07,0.437267697139309,14.5890785553423,42.70888677332439,0.1615719384255502,1.966700679883264
757,0,0.0,0.0,0.5773512361944779,10.997910661174915,48.19991655353804,0.0569945997540359,1.8522502739950568
758,1,0.4583674924822379,2.048762878e-07,0.8517044903977471,8.22627353766859,42.97243137160969,0.1541884911543449,1.9176006124282707
759,0,0.0,0.0,0.4361214782132861,7.230370724047698,42.85076087322996,0.0845570845399558,1.9579490571401263
760,1,0.466852013299244,2.077889199e-07,0.7089340948581273,9.337356413931332,45.08650710873656,0.1627641617169142,1.9667820868575068
761,1,0.4434206544379431,2.106391654e-07,0.8463657189527425,8.392282448803902,42.448661090212326,0.1795997916581532,1.865182245488196
762,1,0.4835592947368844,2.278457735e-07,0.4321806694250371,8.758214620609195,42.85049500198525,0.1717358284532088,1.9362753204535028
763,1,0.4386745720168148,2.176859302e-07,0.8573791362904563,8.162919646159166,39.80900433151952,0.1879512857864639,1.9353839806957345
764,1,0.4733174773029452,2.14971294e-07,0.6771550692575277,8.17404191787471,39.97775279302832,0.1728739786183275,1.936286981968328
765,1,0.4508416717916906,2.005570268e-07,0.887324839067854,8.129495945470515,43.92152247229135,0.1635776453121819,1.8653696323442073
766,1,0.5099209333648045,2.744703893e-07,0.4372303568453876,14.55401672534508,42.85049500198525,0.0867393290266188,1.970453790001236
767,1,0.5176193838436258,2.026606583e-07,0.5002009619103063,7.912528174254854,47.496200752795446,0.1279364606106995,1.2906995457078072
768,1,0.5004471726901719,2.915269564e-07,0.4166542918578386,8.17404191787471,44.674115760246565,0.0740341632252199,1.7761171536738316
769,1,0.5085270944982387,2.253517585e-07,0.5839200237473442,14.443246282512263,49.4485616790294,0.1004169933129524,1.931017086062724
770,1,0.4523980181773014,2.004849799e-07,0.8893212471507997,8.221499041933715,43.88528264344554,0.1635308726771768,1.9246321480264144
771,1,0.5006103197848357,2.264071314e-07,0.4284139649039073,11.663783659766013,42.83730328130672,0.1617254282167679,1.9587466282114967
772,1,0.5008382484213166,3.169491974e-07,0.4347881613693237,14.5890785553423,42.83748867717936,0.0871726839932549,1.726205272436198
773,1,0.5228698165481436,1.880859109e-07,0.437267697139309,7.624518585445559,42.92874954703366,0.1397630353071516,1.9587466282114967
774,1,0.5047009547443604,2.71960524e-07,0.4631049480214747,7.624308769705474,42.892855863036594,0.0987784036233254,1.6186633995378528
775,1,0.5454952887648606,1.846648489e-07,0.4300764588645604,9.63510692451819,42.01078999179876,0.1198040077163995,1.7947573783663535
776,1,0.4992930120281787,3.61411083e-07,0.4900179635696298,10.280583610909572,43.70508355480131,0.1274627133384156,0.3319555572137661
777,1,0.4756747836163531,2.206843412e-07,0.5627976959812531,10.994506738385551,48.07131734457843,0.1618555198159764,1.9667820868575068
778,1,0.4854311172084184,2.100971745e-07,0.5774031661911208,7.860874894111182,44.739934970240704,0.161992308170838,1.988211280184992
779,1,0.4920951490950612,3.353208214e-07,0.5252914066329692,8.200906526145321,47.18757602497729,0.1178572541370072,0.2696815011838768
780,1,0.447705037204102,2.122888935e-07,0.8765533731499008,11.287846127425992,44.04954873153398,0.1660659558913705,1.916803041356958
781,1,0.4460109241917513,2.100674603e-07,0.9192051220269144,11.161102159477796,44.744930672423195,0.1643514149821318,1.9591980863380336
782,1,0.4780529292910918,2.456108438e-07,0.4518212679348453,10.892805268812852,45.68114283528357,0.1714212356481131,1.9099308635429528
783,1,0.4492385839621938,2.062417676e-07,0.8986945538652273,8.747092348893654,42.85049500198525,0.1633494716565732,1.9363502763140887
784,1,0.5150258162789012,2.455837537e-07,0.4347941084076535,8.156022026858745,42.83749168363804,0.0869657561608438,1.9463622114951535
785,1,0.5102636974768373,2.728180403e-07,0.436082117375701,14.440447637992431,42.837300274848054,0.0871726839932549,1.9587466282114967
786,1,0.4453725065588705,2.131795739e-07,0.8462921140230234,8.17404191787471,39.75472191173287,0.181735705292193,1.958944704787946
787,1,0.5178517925063117,2.555210246e-07,0.4347881613693237,14.5890785553423,42.89177109696602,0.0938307409158026,1.9360889053918784
788,1,0.4983568950398125,3.447197261e-07,0.5118412100116652,8.168429919103142,46.95461853798797,0.1211978289691743,0.3286141189806985
789,1,0.5315951373322836,1.83066466e-07,0.5713554915752299,11.432026569880689,48.33805145549391,0.1061888435615352,1.9666489800904747
790,1,0.5199090233835582,2.331100063e-07,0.4382268924291872,8.159469386173114,45.75565657814806,0.086737880280632,1.8829355664696923
791,1,0.4975487637376539,1.961284035e-07,0.5781711539966043,7.883874614620774,42.22193142305326,0.1554520350181983,1.9775648554736032
792,1,0.5144058708557028,2.182135764e-07,0.5000515423512072,14.441018827565188,47.156626686186755,0.121274297299758,1.3047926310991913
793,1,0.5372901676616656,1.763625028e-07,0.5246168822037062,7.480579341030558,43.98951677169736,0.1210887740250866,1.9845563360160317
794,1,0.4970029070626333,3.55674271e-07,0.5253433366296122,7.8762413768093475,45.16382088941057,0.132808602677436,0.3361856379192703
795,1,0.4657188521133763,2.261976644e-07,0.6415595701030034,7.149445144675879,43.114283588671285,0.162603526359521,0.9710473552910236
796,1,0.5227415684422887,1.738401385e-07,0.5179343169141033,8.065052802827438,48.11817679927992,0.1280671352275975,1.9142501102335912
797,1,0.478514478782281,2.137425912e-07,0.5773512361944779,10.978448578920144,44.737731920302295,0.1627175049337902,1.9667820868575068
798,1,0.4903696802025482,2.172237896e-07,0.5775735490664253,10.70383473514797,40.013602590273756,0.1618555198159764,1.9667820868575068
799,1,0.48611701487814,2.372244341e-07,0.5775735490664253,11.508947795861568,40.013602590273756,0.1649615470707967,1.9667820868575068
800,0,0.0,0.0,0.8746091793483618,7.370475045731989,43.8722105500822,0.0869672049068306,1.9587466282114967
801,1,0.4963374195537391,2.208360252e-07,0.452202147749118,8.221499041933715,42.8635670953486,0.1635308726771768,1.9246321480264144
802,1,0.5228079976355311,2.472232631e-07,0.4088750698015315,14.5890785553423,42.89177109696602,0.0936787892690787,1.912881270261112
803,1,0.5229396422432074,1.763219366e-07,0.5179343169141033,8.065052802827438,48.11817679927992,0.1282190868743214,1.9374577453643576
804,1,0.5258841624097109,1.85449254e-07,0.4074410593126899,8.121999141260854,49.769442233817934,0.1288993013147871,1.9924456844409628
805,0,0.0,0.0,0.852780723973771,10.779384289691857,44.85818216746486,0.0491420816143287,1.8465554716507817
806,1,0.514579271940352,1.715782781e-07,0.5778185132961187,7.972449975413598,48.046318270811085,0.1280093929770289,1.9711652383163811
807,1,0.5033265435152026,2.40220179e-07,0.4298188705084888,14.436811123385459,43.16902509380361,0.1541814685606415,1.9667820868575068
808,1,0.3638931408824581,3.667569759e-07,0.5773512361944779,8.17404191787471,48.33805145549391,0.2385789652003185,1.9665331123424847
809,1,0.5042884732319113,2.66205682e-07,0.437267697139309,7.1981017689582245,44.913381754358745,0.0723243334726866,1.9589956027265187
810,1,0.5532626936626328,1.743434408e-07,0.4232887825590025,8.667643234069775,46.69490835118016,0.0999759333563866,1.927416043032924
811,1,0.5084940994177178,2.756385898e-07,0.4470126493582658,13.929567810020947,42.876892346718144,0.0869479955356902,1.9623476712412693
812,1,0.514253621876562,2.344744592e-07,0.4701343817064147,9.701854966675358,40.13355839984569,0.1189992691761556,1.6186633995378528
813,1,0.4448683691330576,1.921720741e-07,0.8932052740039014,7.52233598488171,49.5189638316798,0.164296875,1.9706987111469472
814,1,0.5159398638168329,1.998892222e-07,0.4701343817064147,7.380885784899723,42.91560739212655,0.1412966927290535,1.6186633995378528
815,1,0.5342236170339476,1.835118177e-07,0.5246168822037062,9.801548522812569,43.96676524260741,0.1210919631759988,1.9210584910393649
816,1,0.4926294388598796,2.059695287e-07,0.737425970323116,7.468439492910511,43.98951677169736,0.1212597905357748,1.9845563360160317
817,1,0.4461657240887462,4.358139553e-07,0.5245299303995318,8.103424379606684,44.00505771290227,0.0523683335960281,1.9105947682285196
818,1,0.5119032472210719,1.970650045e-07,0.437267697139309,7.624518585445559,42.92874954703366,0.1505819980712792,1.9588209955917073
819,1,0.5448518485809766,1.961389758e-07,0.4903709752553521,14.443246282512263,49.4485616790294,0.1004169933129524,1.9309427186825132
820,1,0.4229963429922633,3.987261736e-07,0.8762510924448245,7.384939202495291,42.86934214370626,0.0874499865913481,1.9580316236972892
821,1,0.4902540896972999,2.203525373e-07,0.409231149156316,7.246578489274656,44.71283899937804,0.1638934797648685,1.9203374479533597
822,1,0.4440214099887889,3.75498394e-07,0.6398092115032679,10.948266619460803,42.83748867717936,0.076851197700533,1.9587466282114967
823,1,0.3881646017476399,2.862357662e-07,0.9126922006802938,7.628966074407629,49.2956748369378,0.2172902533571205,1.7675383662249335
824,1,0.5081884369273112,2.606859073e-07,0.4372843278989664,7.355418593668216,43.20281494215884,0.0797038717996479,1.9587466282114967
825,1,0.4844273263836496,2.274561843e-07,0.5002009619103063,7.927584626318628,49.11792179977161,0.1488981119400831,1.2906995457078072
826,1,0.4440891476761256,2.226978546e-07,0.9208771146183988,10.836108959046832,43.852203661685444,0.1541884911543449,1.910536806666308
827,1,0.4538592758658878,1.982935411e-07,0.8502969511355625,7.3669043661270415,45.68114283528357,0.1634773552760145,1.9179726264380947
828,1,0.4903464428546748,2.173694655e-07,0.577361180337802,10.768304303115997,40.013602590273756,0.1618555198159764,1.9667820868575068
829,1,0.539418675352859,1.673970652e-07,0.5775636049231012,8.17404191787471,49.23764733041347,0.1037260749160394,1.9667820868575068
830,1,0.4481939399169523,2.240013846e-07,0.8544171681154423,10.768304303115997,39.62257776665129,0.1618859192875446,1.9312458618443855
831,1,0.4700512402207438,2.188777787e-07,0.5885134241136193,8.50472844188738,48.22571291521779,0.1648686652067762,1.7824694859879413
832,1,0.4452995871282044,1.909618494e-07,0.8932052740039014,7.342349662377472,49.25454059800335,0.164296875,1.9706987111469472
833,1,0.524758455075064,2.178002002e-07,0.4439131723659195,14.441018827565188,49.65110270968803,0.121274297299758,1.3047926310991913
834,1,0.4632542164282493,2.758216609e-07,0.6066671481297556,7.371107222147822,45.458471601119015,0.1349770397974548,1.12421875
835,1,0.4529448631018314,3.926831974e-07,0.4157863041338331,8.424718128224498,42.99099158951492,0.0493364901129636,1.8753075684212592
836,1,0.4515514018887131,2.086388025e-07,0.8433295613610642,7.949040461375938,40.04244923231072,0.1721547489305093,1.948464352561856
837,1,0.5112995427858361,2.132294431e-07,0.4384499528640813,7.371107222147822,45.491910888182346,0.1349770397974548,1.12421875
838,1,0.3547868513637526,5.439566626e-07,0.4284139649039073,12.0080996311096,42.83730328130672,0.2965392416087304,1.9587466282114967
839,1,0.4393727681602081,3.042654673e-07,0.4360880644140307,8.156022026858745,43.20013710819046,0.2059121673484963,1.9587466282114967
840,1,0.4763484607463316,2.863533241e-07,0.5773512361944779,7.195582687137096,44.739934970240704,0.0863127688452535,1.9668089988233808
841,1,0.4851218362883731,2.069905668e-07,0.437267697139309,8.17656099969584,44.913381754358745,0.1624174196063174,1.958719716245623
842,1,0.5092901616058307,2.010576783e-07,0.4740201526827621,10.193004372182514,49.96900808053212,0.139235956220073,1.912858698787848
843,1,0.4224984875497377,3.217018773e-07,0.8933946729675376,10.791253248624402,44.51330321546256,0.1022791926331089,1.8479468830965229
844,1,0.5396286402382562,1.983627358e-07,0.437267697139309,11.321461315624385,48.65884816533734,0.0867438867494607,1.9587466282114967
845,1,0.4843371863058659,2.313279867e-07,0.5773512361944779,8.17404191787471,43.34065530295359,0.1062871160928281,1.9666489800904747
846,1,0.5256151121875904,1.891971981e-07,0.4300945273239556,9.650636963797185,47.97112075634568,0.1321560449507984,1.796525898489724
847,1,0.5312373525553256,1.815981801e-07,0.5179162667591902,8.10646910198186,42.01078999179876,0.1289751062975956,1.9458623833728532
848,1,0.4567197399586118,2.030123974e-07,0.8909087085857972,8.247569772514236,48.33805145549391,0.1400554093672515,1.8452633964416243
849,1,0.4707240373127884,2.259327819e-07,0.5410454665092311,10.71077901931308,49.83271554411091,0.1635767930364035,1.9679407645342113
850,1,0.5103049385707422,2.718088487e-07,0.4429101450795432,14.165719762477057,42.83098582541276,0.0876061352533997,1.9717038321625524
851,1,0.5355974315320808,1.747141701e-07,0.5245214337573497,7.61416101030791,43.98951677169736,0.1210887740250866,1.9840177421698584
852,1,0.5261354995576573,1.890414333e-07,0.4836030169033687,7.513417996056835,39.15389813691814,0.1395999711429369,1.9801104345757243
853,1,0.4373357844738089,3.269561375e-07,0.8546029052902661,10.789126230016928,49.83271554411091,0.1110572956630995,1.8369562877493113
854,1,0.5014244909114314,2.788804395e-07,0.4382268924291872,8.23108148774902,40.2297425534368,0.0856700605051047,1.8829355664696923
855,1,0.4694241418818308,2.245668409e-07,0.5312027667501664,7.334434459145278,46.01502066989657,0.1635485896470118,1.2647300720569166
856,1,0.483328293417762,2.027835615e-07,0.5764137800175704,7.358269848579005,43.738638132221695,0.162811547655504,1.9581681589776825
857,1,0.5058044125162766,2.178029056e-07,0.4231424088021772,9.618749821916673,40.82963527034314,0.1619480800076245,1.931017086062724
858,1,0.4862745360797969,2.037609129e-07,0.5773512361944779,8.17404191787471,42.84639065641709,0.1619743383013829,1.9895248405511972
859,1,0.5104644180432889,2.219666186e-07,0.4384499528640813,9.291038917056518,45.55660732759733,0.1349950096669099,1.12421875
860,1,0.5346972229060513,1.958897577e-07,0.4796413103316446,14.443246282512263,49.4485616790294,0.1136036019881468,1.6593094468862126
861,1,0.5289072590781682,1.80459849e-07,0.5179343169141033,8.121999141260854,42.78742034820144,0.1289291203454113,1.9476309344412928
862,1,0.5148708520212741,2.440153178e-07,0.4345336861329703,7.378283564272967,42.837407357375966,0.0869682997979625,1.9587466282114967
863,1,0.5151867149490899,2.441257057e-07,0.4372799361009378,8.152877894120078,42.850390925915995,0.0867367853895002,1.9587466282114967
864,1,0.4753398324518246,2.021696696e-07,0.5803096500966937,7.5101195567447965,45.63891631556212,0.1646457819908291,1.9773723141991288
865,1,0.4698071674647432,2.029801261e-07,0.7092300125915929,8.176515455279528,44.03356739583901,0.1620472677092812,1.966974628131981
866,1,0.4085140391877333,4.18740466e-07,0.8716058702897153,10.998058166466324,43.694013046241594,0.0945517600188031,1.9360889053918784
867,1,0.4763374377163796,2.612942472e-07,0.4525718064047609,14.632981305681364,44.439135338083744,0.1671869420375605,1.9197335582074735
868,1,0.4567355270795768,1.997355283e-07,0.8824735458495648,8.129495945470515,43.92152247229135,0.1539437396199544,1.9624752309922535
869,1,0.4715617601671005,2.156960447e-07,0.5822025298074442,8.17404191787471,48.33805145549391,0.1642341278616133,1.8696764601597728
870,1,0.5039579559128026,1.95898086e-07,0.6048512872815406,8.195882437523315,40.30094615765388,0.1474664831043113,1.8711159352780304
871,1,0.477692969772276,3.641287354e-07,0.4699922284948023,7.208530204399093,42.49275961954936,0.0533819973666362,1.9587466282114967
872,1,0.5193755828409985,2.127610621e-07,0.5173399700987195,14.313124076830931,44.20384476902699,0.1285625316951235,1.9473879189969567
873,1,0.5332420023752302,1.802980511e-07,0.4308788926522349,8.121999141260854,44.78459138372144,0.129142811502851,1.971408253760714
874,1,0.4442765451815461,1.914016234e-07,0.8932052740039014,7.52233598488171,49.5189638316798,0.164296875,1.9706987111469472
875,1,0.4440066300070438,1.921269081e-07,0.8932052740039014,7.451484306552813,49.5189638316798,0.164417434126233,1.9706987111469472
876,1,0.4720019191332407,1.862655181e-07,0.6808606521942215,7.012346436893388,44.701961579206625,0.1617407716673588,1.9833817222424688
877,1,0.4873158009328713,2.093468319e-07,0.5355264032587566,7.012346436893388,44.701961579206625,0.1617407716673588,1.9833817222424688
878,1,0.4513910594582937,2.004918726e-07,0.8762510924448245,8.233565210929209,44.70739625792272,0.1646055860754778,1.9134848006319487
879,1,0.5228324857768248,1.773011874e-07,0.5179343169141033,8.056920047444434,48.155658390079324,0.1280671352275975,1.9142501102335912
880,1,0.4837369656613931,2.091603803e-07,0.5781523778924085,7.883874614620774,42.08834920516699,0.1653528920120841,1.9666892837198735
881,1,0.4123186593488694,2.79981266e-07,0.5773700122986738,8.17404191787471,44.873517188126975,0.211913853600613,1.977657658611236
882,1,0.4469600670534917,3.481104227e-07,0.6957679811405926,8.143804048762057,42.85049500198525,0.086737880280632,1.863535993627178
883,1,0.4921949221637242,2.184746981e-07,0.418754084563485,7.416342273891429,43.991340876117555,0.1646643639583403,1.9908935658268807
884,1,0.4638486707803621,3.487275513e-07,0.5234192796663618,8.103424379606684,44.00505771290227,0.0661784393214452,1.9096177547598188
885,1,0.5096329640139806,1.898199465e-07,0.4955826928423784,7.84557290104156,43.98951677169736,0.1477645285675941,1.9855318914219084
886,1,0.4584546777594931,2.163284179e-07,0.8618616914627913,10.864443804131593,44.739934970240704,0.1411070269573543,1.916803041356958
887,1,0.4507574555962872,2.016496902e-07,0.887324839067854,8.129495945470515,44.58788770860511,0.1635776453121819,1.8653696323442073
888,1,0.4550633095043882,1.930728721e-07,0.7104806664222171,7.471327525270015,49.5189638316798,0.1643009861447362,1.966834789617828
889,1,0.4538661089432467,2.009532529e-07,0.8535844911838855,8.200175528898761,45.15972734443321,0.1644055150024602,1.9706460083866264
890,1,0.468186110512113,3.609244517e-07,0.4372843278989664,7.375139431534301,42.85049500198525,0.056044052855225,1.9766541150541888
891,1,0.4815450495544353,2.075846153e-07,0.5773512361944779,8.17404191787471,45.48116723499206,0.1607641169097789,1.6109830337937092
892,1,0.492573826992156,2.155103528e-07,0.5477104326782178,7.01155929011176,40.013602590273756,0.1655732376140832,1.9589026327446728
893,1,0.5296350263096498,2.269620461e-07,0.437267697139309,10.890377242107022,44.913381754358745,0.0893812318248427,1.966626082324331
894,1,0.4878859721147338,2.123229221e-07,0.5246367559912437,7.473922672731297,44.73903029488592,0.1619350597962625,1.931017086062724
895,1,0.5374446252863919,1.785006905e-07,0.5110019670770657,9.550272463678127,43.98951677169736,0.1210887740250866,1.9845563360160317
896,1,0.464046976938549,2.645052134e-07,0.4974353623101657,14.457201282755491,48.32710827468891,0.1595546823957325,1.1656380373624502
897,1,0.523922328292503,1.827649918e-07,0.5800628646818912,8.17404191787471,47.16756986699175,0.1224837318138045,1.6295749415748308
898,1,0.4445958290830613,1.980023822e-07,0.8653570430149354,8.50472844188738,49.07418638237284,0.1649364790363748,1.8338688847978215
899,1,0.4454156480741819,1.897549174e-07,0.8738461536181464,7.342349662377472,49.5189638316798,0.164296875,1.9706987111469472
900,1,0.5256001933882314,1.952079939e-07,0.4442302733079108,7.711175754648493,48.920202970916094,0.1213926760696918,1.2426732892858046
901,1,0.5119958893897762,2.498418098e-07,0.483285915961388,14.244690725312225,39.85488262404609,0.1111560591014563,1.9696229771096547
902,1,0.5505539936987125,1.74922676e-07,0.4173078512363044,7.352369596353248,49.4485616790294,0.1004169933129524,1.8457134848609265
903,0,0.0,0.0,0.4083898303641293,14.418960419528076,44.913381754358745,0.086737880280632,1.9587466282114967
904,1,0.4896576404112193,2.021239663e-07,0.7086833828475646,8.048086938435214,42.140412181522336,0.1289751062975956,1.9453275104771688
905,1,0.3754029502067971,3.803000711e-07,0.614513852450243,8.149167069287067,45.03010515470962,0.2459825225164995,1.9459532804636956
906,1,0.5347814764437174,2.057843077e-07,0.4230612417691846,8.152877894120078,42.850390925915995,0.0996073917068726,1.9310152321994027
